Date,Time,Generation(MW),Demand(MW),Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Temperature(2M),Humidity(2M),Wind Speed(10M),Remarks,,,,,,
20-04-2025,22:00:00,15238,15450,202,5583,3199,4025,40,0,13,27.57,20.97,100.71,,,,,,,
20-04-2025,23:00:00,15216,15400,176,5714,3092,3995,40,0,15,27.31,21.05,100.73,,,,,,,
21-04-2025,00:00:00,14353,14390,35,6142,2268,3626,40,0,0,27.08,21.05,100.72,,,,,,,
21-04-2025,01:00:00,14420,14650,220,5779,2361,3927,40,0,6,26.86,21.01,100.69,,,,,,,
21-04-2025,02:00:00,14047,14250,194,5691,2086,3921,40,0,10,26.67,20.94,100.66,,,,,,,
21-04-2025,03:00:00,13551,13700,142,5694,1582,3913,40,0,15,26.46,20.85,100.64,,,,,,,
21-04-2025,04:00:00,13132,13250,113,5700,1157,3910,40,0,16,26.31,20.72,100.64,,,,,,,
21-04-2025,05:00:00,12720,12790,67,5653,777,3908,40,0,35,26.18,20.59,100.68,,,,,,,
21-04-2025,06:00:00,12011,12060,47,5400,606,3631,40,6,20,26.13,20.5,100.75,,,,,,,
21-04-2025,07:00:00,11877,11920,41,5390,494,3559,40,84,6,27.02,20.98,100.84,,,,,,,
21-04-2025,08:00:00,11118,11118,0,5131,418,3276,40,127,0,28.28,21.13,100.9,,,,,,,
21-04-2025,09:00:00,10208,10208,0,5079,168,2745,40,263,4,29.99,20.5,100.95,,,,,,,
21-04-2025,10:00:00,10669,10669,0,5567,218,2675,40,277,11,31.52,19.97,100.96,,,,,,,
21-04-2025,11:00:00,11671,11671,0,5793,465,2963,40,413,2,32.72,19.84,100.94,,,,,,,
21-04-2025,12:00:00,12361,12430,66,5834,681,3190,40,459,12,33.67,19.72,100.86,Day Peak,,,,,,
21-04-2025,13:00:00,12747,12820,70,5835,836,3173,40,535,64,34.17,19.57,100.76,,,,,,,
21-04-2025,14:00:00,12675,12780,100,5814,962,3131,40,472,2,34.2,19.54,100.67,,,,,,,
21-04-2025,15:00:00,13102,13180,74,5848,1264,3292,40,331,0,33.81,19.58,100.58,,,,,,,
21-04-2025,16:00:00,13044,13090,44,5763,1491,3194,40,224,0,33.23,19.7,100.56,,,,,,,
21-04-2025,17:00:00,12835,12920,81,5634,1603,3136,40,90,0,32.28,20.04,100.58,,,,,,,
21-04-2025,18:00:00,12607,12680,70,5618,1742,2942,40,9,4,30.95,20.58,100.64,,,,,,,
21-04-2025,19:00:00,14692,14770,74,6194,2638,3506,40,0,0,29.4,21.01,100.72,,,,,,,
21-04-2025,20:00:00,14902,14970,65,6062,3020,3465,40,0,3,28.58,21.28,100.79,,,,,,,
21-04-2025,21:00:00,14943,14990,45,6089,2979,3479,40,0,4,28.02,21.49,100.87,,,,,,,
21-04-2025,22:00:00,14698,14750,50,6125,2689,3552,40,0,3,27.63,21.6,100.89,,,,,,,
21-04-2025,23:00:00,14438,14475,35,6156,2402,3573,40,0,2,27.41,21.61,100.87,,,,,,,
22-04-2025,00:00:00,15133,15220,83,5975,3056,3794,40,0,14,27.23,21.55,100.82,,,,,,,
22-04-2025,01:00:00,13556,13720,157,6133,1531,3631,40,0,1,27.03,21.45,100.77,,,,,,,
22-04-2025,02:00:00,13224,13350,120,6021,1243,3687,40,0,3,26.83,21.33,100.73,,,,,,,
22-04-2025,03:00:00,12900,13000,96,6018,1168,3663,40,0,1,26.62,21.17,100.71,,,,,,,
22-04-2025,04:00:00,12512,12600,84,6084,765,3612,40,0,1,26.43,21,100.71,,,,,,,
22-04-2025,05:00:00,12300,12380,76,6154,477,3431,40,0,3,26.28,20.82,100.75,,,,,,,
22-04-2025,06:00:00,11947,12015,65,6046,432,3226,40,4,12,26.2,20.7,100.79,,,,,,,
22-04-2025,07:00:00,12223,12284,58,6046,469,3373,40,49,12,26.98,21.12,100.87,,,,,,,
22-04-2025,08:00:00,12064,12155,87,5906,459,3279,40,155,6,27.92,21.03,100.93,,,,,,,
22-04-2025,09:00:00,12414,12482,65,5862,756,3301,40,208,13,29.31,19.8,100.96,,,,,,,
22-04-2025,10:00:00,12845,12900,53,6092,889,3204,40,316,17,31.03,18.97,100.97,,,,,,,
22-04-2025,11:00:00,13139,13237,94,6132,1092,3231,40,313,28,32.54,18.8,100.94,,,,,,,
22-04-2025,12:00:00,13614,13679,62,6038,1573,3271,40,331,17,33.76,18.78,100.86,Day Peak,,,,,,
22-04-2025,13:00:00,14042,14107,62,6141,1803,3349,40,331,24,34.59,18.83,100.76,,,,,,,
22-04-2025,14:00:00,14244,14320,73,6128,1965,3481,40,254,24,35.22,18.9,100.65,,,,,,,
22-04-2025,15:00:00,14486,14560,71,6095,2318,3412,40,247,27,35.33,18.93,100.55,,,,,,,
22-04-2025,16:00:00,14190,14254,61,6002,2219,3321,40,230,21,34.82,19.04,100.5,,,,,,,
22-04-2025,17:00:00,13761,13830,66,5957,2062,3241,40,96,14,33.74,19.32,100.48,,,,,,,
22-04-2025,18:00:00,13618,13670,50,5833,2325,3085,40,10,9,32.07,19.77,100.5,,,,,,,
22-04-2025,19:00:00,15077,15150,70,6272,3091,3395,40,0,3,30.18,20.29,100.55,,,,,,,
22-04-2025,20:00:00,15653,15750,93,6152,3482,3704,40,0,8,28.93,20.81,100.62,,,,,,,
22-04-2025,21:00:00,15660,15730,67,6185,3417,3767,40,0,5,28.21,21.12,100.7,,,,,,,
22-04-2025,22:00:00,15552,15620,65,6102,3368,3782,40,0,15,27.85,21.19,100.75,,,,,,,
22-04-2025,23:00:00,15397,15440,41,6023,3266,3800,40,0,17,27.57,21.19,100.72,,,,,,,
23-04-2025,00:00:00,15517,15780,251,6000,3274,3868,40,0,12,27.28,21.16,100.65,,,,,,,
23-04-2025,01:00:00,14413,14500,83,5987,2385,3797,40,0,8,27.01,21.11,100.57,,,,,,,
23-04-2025,02:00:00,13916,14000,80,5998,1887,3798,40,0,14,26.77,21.02,100.5,,,,,,,
23-04-2025,03:00:00,13625,13740,110,5974,1601,3801,40,0,24,26.61,20.94,100.46,,,,,,,
23-04-2025,04:00:00,13350,13460,105,6002,1300,3796,40,0,12,26.49,20.92,100.45,,,,,,,
23-04-2025,05:00:00,13157,13270,108,6028,1036,3724,40,0,20,26.45,20.92,100.48,,,,,,,
23-04-2025,06:00:00,12675,12780,100,5976,905,3553,40,3,29,26.49,20.93,100.54,,,,,,,
23-04-2025,07:00:00,12806,12880,71,6002,958,3552,40,81,19,27.27,21.22,100.61,,,,,,,
23-04-2025,08:00:00,12611,12640,28,5933,860,3500,40,148,12,28.78,21,100.67,,,,,,,
23-04-2025,09:00:00,12735,12780,43,5909,1002,3390,40,246,28,30.88,19.71,100.69,,,,,,,
23-04-2025,10:00:00,13012,13065,51,6017,1163,3130,40,386,44,32.74,18.99,100.69,,,,,,,
23-04-2025,11:00:00,13409,13455,44,5979,1364,3218,40,472,30,34.44,18.84,100.63,,,,,,,
23-04-2025,12:00:00,13782,13835,51,6025,1639,3231,40,490,44,35.8,18.83,100.55,Day Peak,,,,,,
23-04-2025,13:00:00,14072,14120,46,5918,1846,3326,40,575,46,36.8,18.8,100.43,,,,,,,
23-04-2025,14:00:00,14071,14120,47,5871,1947,3334,40,514,49,37.33,18.7,100.33,,,,,,,
23-04-2025,15:00:00,14195,14280,81,5943,2170,3282,40,406,33,37.4,18.55,100.24,,,,,,,
23-04-2025,16:00:00,14324,14500,168,5887,2487,3307,40,267,24,36.76,18.58,100.17,,,,,,,
23-04-2025,17:00:00,13997,14150,146,5816,2533,3176,40,108,16,35.5,18.78,100.15,,,,,,,
23-04-2025,18:00:00,13936,14000,61,5694,2699,3157,40,15,13,33.38,19.36,100.17,,,,,,,
23-04-2025,19:00:00,15538,15800,250,6193,3463,3533,40,0,20,30.91,20.03,100.22,,,,,,,
23-04-2025,20:00:00,15839,16025,178,5955,3812,3751,40,0,15,29.66,20.61,100.28,,,,,,,
23-04-2025,21:00:00,15867,16050,175,5989,3626,3873,40,0,20,28.91,20.93,100.35,Evening Peak,,,,,,
23-04-2025,22:00:00,15761,15980,209,6072,3423,3872,40,0,25,28.37,21.15,100.39,,,,,,,
23-04-2025,23:00:00,15646,15870,214,6101,3288,3878,40,0,12,27.8,21.39,100.38,,,,,,,
24-04-2025,00:00:00,15805,16000,186,6256,3319,3962,40,0,24,27.43,21.48,100.36,,,,,,,
24-04-2025,01:00:00,15014,15260,235,5994,2782,3867,40,0,10,27.16,21.49,100.32,,,,,,,
24-04-2025,02:00:00,14621,14850,219,5982,2448,3819,40,0,12,26.97,21.48,100.29,,,,,,,
24-04-2025,03:00:00,14275,14480,196,5987,2168,3736,40,0,23,26.91,21.42,100.28,,,,,,,
24-04-2025,04:00:00,13955,14150,186,5977,1866,3734,40,0,25,26.8,21.4,100.28,,,,,,,
24-04-2025,05:00:00,13607,13770,156,6024,1469,3733,40,0,23,26.78,21.36,100.33,,,,,,,
24-04-2025,06:00:00,13119,13240,116,5819,1174,3738,40,7,21,26.91,21.34,100.41,,,,,,,
24-04-2025,07:00:00,12966,13050,80,5947,1058,3513,40,82,14,27.61,21.68,100.5,,,,,,,
24-04-2025,08:00:00,13036,13160,118,6112,1012,3405,40,182,10,29.18,21.59,100.58,,,,,,,
24-04-2025,09:00:00,13269,13405,130,6076,1058,3462,40,331,41,31.36,20.52,100.65,,,,,,,
24-04-2025,10:00:00,13711,13820,104,6081,1440,3289,40,497,42,33.19,19.67,100.69,,,,,,,
24-04-2025,11:00:00,14380,14515,129,5949,2143,3309,40,581,43,34.79,19.06,100.68,,,,,,,
24-04-2025,12:00:00,14593,14730,131,5973,2276,3302,40,634,44,36.04,18.56,100.61,Day Peak,,,,,,
24-04-2025,13:00:00,14816,14955,133,6021,2435,3396,40,557,41,36.93,18.2,100.52,,,,,,,
24-04-2025,14:00:00,14849,14980,125,5966,2539,3443,40,501,33,37.45,17.72,100.41,,,,,,,
24-04-2025,15:00:00,14885,15050,158,6084,2558,3429,40,421,33,37.52,17.34,100.31,,,,,,,
24-04-2025,16:00:00,14945,15125,172,6032,2827,3436,40,270,27,36.88,17.37,100.25,,,,,,,
24-04-2025,17:00:00,14534,14650,111,5971,2749,3331,40,107,18,35.31,17.84,100.23,,,,,,,
24-04-2025,18:00:00,14163,14275,107,5672,2894,3305,40,14,17,33.04,18.61,100.27,,,,,,,
24-04-2025,19:00:00,16008,16150,136,6271,3673,3720,40,0,22,30.74,19.35,100.35,,,,,,,
24-04-2025,20:00:00,16221,16350,123,6181,3907,3877,40,0,13,29.36,19.95,100.45,,,,,,,
24-04-2025,21:00:00,16154,16270,111,6335,3634,3924,40,0,15,28.48,20.33,100.53,,,,,,,
24-04-2025,22:00:00,16070,16230,153,6279,3621,3917,40,0,18,27.84,20.56,100.57,,,,,,,
24-04-2025,23:00:00,15963,16110,140,6280,3497,3926,40,0,18,27.35,20.71,100.56,,,,,,,
25-04-2025,00:00:00,15342,15500,151,6178,2783,4124,40,0,5,26.94,20.74,100.5,,,,,,,
25-04-2025,01:00:00,15451,15690,228,6209,2998,3967,40,0,28,26.57,20.69,100.45,,,,,,,
25-04-2025,02:00:00,15111,15310,190,6238,2660,3968,40,0,23,26.29,20.58,100.43,,,,,,,
25-04-2025,03:00:00,14666,14870,195,6211,2238,3969,40,0,17,26.13,20.47,100.43,,,,,,,
25-04-2025,04:00:00,14282,14470,180,6215,1867,3964,40,0,8,26.03,20.41,100.46,,,,,,,
25-04-2025,05:00:00,13907,14100,184,6256,1454,3905,40,0,17,26.15,20.45,100.51,,,,,,,
25-04-2025,06:00:00,13318,13480,155,6019,1234,3664,40,10,25,26.32,20.6,100.58,,,,,,,
25-04-2025,07:00:00,12879,13040,154,5842,1063,3610,40,90,11,27.14,20.96,100.66,,,,,,,
25-04-2025,08:00:00,12638,12840,193,5856,827,3571,40,159,9,28.61,20.52,100.73,,,,,,,
25-04-2025,09:00:00,12464,12690,216,5805,687,3460,40,292,16,30.49,19.37,100.79,,,,,,,
25-04-2025,10:00:00,12389,12570,173,5973,588,3257,40,299,20,32.11,18.86,100.8,,,,,,,
25-04-2025,11:00:00,12768,12970,193,6071,696,3260,40,466,19,33.63,18.53,100.77,,,,,,,
25-04-2025,12:00:00,13320,13520,191,6158,878,3311,40,582,34,34.89,18.26,100.7,Day Peak,,,,,,
25-04-2025,13:00:00,13860,13980,115,6230,1357,3340,40,542,24,35.85,18.11,100.6,,,,,,,
25-04-2025,14:00:00,13461,13525,61,6177,1226,3262,40,511,21,36.5,17.92,100.48,,,,,,,
25-04-2025,15:00:00,13781,13940,152,6252,1255,3514,30,417,12,36.64,17.72,100.39,,,,,,,
25-04-2025,16:00:00,13643,13795,145,6020,1560,3420,30,272,18,36.12,17.66,100.33,,,,,,,
25-04-2025,17:00:00,13048,13195,140,5585,1682,3312,30,105,19,34.87,17.96,100.32,,,,,,,
25-04-2025,18:00:00,12694,12730,34,5345,1837,3125,40,15,11,33.02,18.64,100.35,,,,,,,
25-04-2025,19:00:00,14622,14670,46,5953,2689,3644,40,0,15,30.91,19.43,100.4,,,,,,,
25-04-2025,20:00:00,15341,15430,85,5815,3239,4040,40,0,5,29.4,20.17,100.47,,,,,,,
25-04-2025,21:00:00,15558,15690,126,6005,3195,4098,40,0,17,28.43,20.67,100.54,Evening Peak,,,,,,
25-04-2025,22:00:00,15515,15640,119,6126,3032,4109,40,0,6,27.85,20.94,100.57,,,,,,,
25-04-2025,23:00:00,15515,15600,81,6174,2958,4115,40,0,4,27.44,21.04,100.55,,,,,,,
26-04-2025,00:00:00,15104,15470,350,5662,3965,3105,40,0,14,27.09,21.04,100.5,,,,,,,
26-04-2025,01:00:00,14940,15150,201,6154,2410,4120,40,0,10,26.77,20.99,100.46,,,,,,,
26-04-2025,02:00:00,14440,14620,172,6129,2163,3901,40,0,7,26.6,20.82,100.45,,,,,,,
26-04-2025,03:00:00,14063,14220,150,6214,1859,3801,40,0,4,26.44,20.7,100.44,,,,,,,
26-04-2025,04:00:00,13733,13880,140,6178,1597,3755,40,0,13,26.32,20.59,100.47,,,,,,,
26-04-2025,05:00:00,13623,13750,121,6168,1375,3753,40,0,18,26.21,20.52,100.51,,,,,,,
26-04-2025,06:00:00,13191,13340,142,6078,1185,3605,30,11,16,26.17,20.48,100.58,,,,,,,
26-04-2025,07:00:00,12993,13140,140,6005,1064,3520,30,86,20,27.41,20.33,100.66,,,,,,,
26-04-2025,08:00:00,12812,13010,189,5897,1074,3408,40,211,9,29.2,19.41,100.74,,,,,,,
26-04-2025,09:00:00,12665,12850,177,5929,1070,3096,40,355,22,30.95,18.93,100.8,,,,,,,
26-04-2025,10:00:00,12663,12770,102,5732,1178,3054,40,445,10,32.65,18.5,100.82,,,,,,,
26-04-2025,11:00:00,12920,12960,38,5957,1243,2853,40,545,28,34.19,18.09,100.8,,,,,,,
26-04-2025,12:00:00,13490,13550,57,6299,1420,2860,40,540,14,35.46,17.69,100.73,Day Peak,,,,,,
26-04-2025,13:00:00,13931,13980,47,6367,1805,2860,40,537,8,36.3,17.4,100.64,,,,,,,
26-04-2025,14:00:00,13874,14040,159,5964,2190,2916,37,438,6,36.69,17.15,100.55,,,,,,,
26-04-2025,15:00:00,14239,14420,173,6051,2454,3019,40,354,4,36.59,17.1,100.48,,,,,,,
26-04-2025,16:00:00,14500,14710,201,6088,2746,3050,40,258,1,35.66,17.21,100.45,,,,,,,
26-04-2025,17:00:00,14515,14780,253,6099,2899,3052,40,117,2,34.34,17.52,100.46,,,,,,,
26-04-2025,18:00:00,12547,14200,1579,5493,2990,1670,40,11,4,32.63,18,100.5,,,,,,,
26-04-2025,19:00:00,12822,15150,2223,5515,3380,1924,40,0,2,30.73,18.64,100.55,,,,,,,
26-04-2025,20:00:00,13798,15900,2009,5715,3861,2229,40,0,2,29.34,19.33,100.63,,,,,,,
26-04-2025,21:00:00,14439,16000,1491,5675,4124,2663,40,0,4,28.34,19.84,100.71,Evening Peak,,,,,,
26-04-2025,22:00:00,14772,15950,1125,5720,4261,2793,40,0,10,27.68,20.16,100.77,,,,,,,
26-04-2025,23:00:00,14838,15466,600,5477,4128,3027,40,0,11,27.2,20.4,100.79,,,,,,,
27-04-2025,00:00:00,15485,15700,205,6186,2927,3959,40,0,0,26.82,20.51,100.77,,,,,,,
27-04-2025,01:00:00,14950,15050,96,5762,3768,3048,40,0,16,26.55,20.51,100.73,,,,,,,
27-04-2025,02:00:00,14440,14500,57,5795,3346,2939,40,0,9,26.31,20.46,100.7,,,,,,,
27-04-2025,03:00:00,13582,13582,0,5889,2223,3115,40,0,1,26.04,20.36,100.69,,,,,,,
27-04-2025,04:00:00,13004,13004,0,5932,1456,3258,40,0,0,25.72,20.22,100.72,,,,,,,
27-04-2025,05:00:00,12781,12781,0,6011,1141,3269,40,0,6,25.51,20.08,100.77,,,,,,,
27-04-2025,06:00:00,12532,12532,0,5961,910,3272,40,19,13,25.54,20,100.85,,,,,,,
27-04-2025,07:00:00,12567,12567,0,5854,971,3272,40,102,15,26.63,20.26,100.94,,,,,,,
27-04-2025,08:00:00,12461,12480,18,5858,819,3243,40,230,1,28.12,19.69,101.03,,,,,,,
27-04-2025,09:00:00,12961,13000,37,5932,1066,3306,40,389,6,30.09,18.17,101.08,,,,,,,
27-04-2025,10:00:00,13314,13370,53,6006,1236,3320,40,486,1,31.76,16.85,101.09,,,,,,,
27-04-2025,11:00:00,13861,13930,66,6087,1692,3299,40,515,0,33.09,16.24,101.07,,,,,,,
27-04-2025,12:00:00,14359,14480,116,6250,1892,3326,40,599,11,34.09,15.95,100.99,Day Peak,,,,,,
27-04-2025,13:00:00,14660,14810,143,6130,2169,3456,40,531,8,34.78,15.79,100.89,,,,,,,
27-04-2025,14:00:00,14669,14820,144,6229,2231,3426,37,417,6,35.06,15.67,100.78,,,,,,,
27-04-2025,15:00:00,14761,15050,276,6094,2371,3640,36,284,4,34.9,15.62,100.69,,,,,,,
27-04-2025,16:00:00,14471,14750,266,6021,2326,3582,40,181,3,34.42,15.57,100.64,,,,,,,
27-04-2025,17:00:00,14330,14530,191,6141,2194,3557,40,70,6,33.5,15.76,100.62,,,,,,,
27-04-2025,18:00:00,14185,14300,110,6045,2206,3560,40,6,0,32.03,16.38,100.65,,,,,,,
27-04-2025,19:00:00,15525,15670,138,6195,2989,3999,40,0,2,29.94,17.18,100.71,,,,,,,
27-04-2025,20:00:00,15877,16000,130,6077,3416,4057,40,0,2,28.67,17.94,100.78,,,,,,,
27-04-2025,21:00:00,15851,15950,95,6121,3295,4068,40,0,0,27.85,18.69,100.84,,,,,,,
27-04-2025,22:00:00,15577,15780,194,6163,2820,4217,40,0,0,27.33,19.16,100.88,,,,,,,
27-04-2025,23:00:00,15542,15750,199,6189,2800,4194,40,0,0,26.87,19.39,100.87,,,,,,,
28-04-2025,00:00:00,11871,11885,13,5824,766,2843,40,0,0,26.53,19.49,100.83,,,,,,,
28-04-2025,01:00:00,15012,15240,218,6182,2665,3803,40,0,0,26.21,19.53,100.77,,,,,,,
28-04-2025,02:00:00,14692,14880,180,6174,2468,3681,40,0,0,25.97,19.52,100.72,,,,,,,
28-04-2025,03:00:00,13957,14120,156,6083,1828,3682,40,0,0,25.83,19.48,100.68,,,,,,,
28-04-2025,04:00:00,13268,13420,145,6232,1315,3465,40,0,0,25.68,19.4,100.69,,,,,,,
28-04-2025,05:00:00,12837,12950,108,6121,1118,3408,40,0,0,25.51,19.33,100.73,,,,,,,
28-04-2025,06:00:00,11996,12090,90,5692,1025,3289,40,12,0,25.45,19.31,100.78,,,,,,,
28-04-2025,07:00:00,11596,11596,0,5714,740,3207,40,68,0,26.52,19.56,100.85,,,,,,,
28-04-2025,08:00:00,11180,11180,0,5668,557,2991,40,149,0,27.77,19.01,100.92,,,,,,,
28-04-2025,09:00:00,11403,11403,0,5679,648,2934,40,333,0,29.6,17.61,100.97,,,,,,,
28-04-2025,10:00:00,11385,11385,0,5553,696,2785,40,485,0,30.89,16.95,100.99,,,,,,,
28-04-2025,11:00:00,11683,11683,0,5645,780,2787,40,606,0,31.93,16.77,100.96,,,,,,,
28-04-2025,12:00:00,12231,12231,0,5981,933,2862,40,545,0,32.73,16.68,100.88,Day Peak,,,,,,
28-04-2025,13:00:00,12115,12115,0,5843,864,2893,40,373,16,33.2,16.52,100.77,,,,,,,
28-04-2025,14:00:00,12189,12210,20,5828,860,2929,40,192,11,33.43,16.41,100.65,,,,,,,
28-04-2025,15:00:00,12336,12365,28,5939,835,2977,36,216,9,33.59,16.35,100.54,,,,,,,
28-04-2025,16:00:00,11791,11820,28,5656,850,2805,37,106,9,33.18,16.26,100.49,,,,,,,
28-04-2025,17:00:00,11570,11600,29,5494,880,2778,38,42,0,32.2,16.19,100.52,,,,,,,
28-04-2025,18:00:00,11260,11260,0,5030,958,2729,40,10,0,30.68,16.63,100.58,,,,,,,
28-04-2025,19:00:00,12636,12636,0,5946,1102,3078,40,0,0,28.57,17.37,100.67,,,,,,,
28-04-2025,20:00:00,12676,12692,15,5839,1111,3221,40,0,0,27.49,17.52,100.75,,,,,,,
28-04-2025,21:00:00,12666,12682,15,6022,999,3216,40,0,0,26.65,17.83,100.84,,,,,,,
28-04-2025,22:00:00,12582,12600,17,6035,898,3212,40,0,0,26.06,18.16,100.9,,,,,,,
28-04-2025,23:00:00,12249,12270,20,5956,834,3017,40,0,0,25.67,18.4,100.88,,,,,,,
29-04-2025,00:00:00,13237,13237,0,6278,1386,3394,40,0,0,25.32,18.53,100.82,,,,,,,
29-04-2025,01:00:00,11314,11340,25,5673,648,2564,40,0,0,24.99,18.59,100.76,,,,,,,
29-04-2025,02:00:00,10517,10517,0,5290,605,2509,40,0,0,24.72,18.6,100.7,,,,,,,
29-04-2025,03:00:00,9906,9906,0,5255,480,2354,38,0,0,24.53,18.55,100.66,,,,,,,
29-04-2025,04:00:00,9638,9638,0,5049,480,2297,38,0,2,24.33,18.44,100.66,,,,,,,
29-04-2025,05:00:00,9058,9058,0,4814,252,2195,25,0,0,24.11,18.3,100.69,,,,,,,
29-04-2025,06:00:00,9106,9106,0,4796,282,2163,25,9,61,24.02,18.2,100.76,,,,,,,
29-04-2025,07:00:00,9559,9559,0,5128,337,2185,40,70,30,25.07,18.43,100.86,,,,,,,
29-04-2025,08:00:00,9930,9930,0,5465,330,2157,40,208,8,25.98,17.92,100.95,,,,,,,
29-04-2025,09:00:00,10656,10656,0,5948,383,2170,40,383,13,27.14,17.26,101.01,,,,,,,
29-04-2025,10:00:00,11435,11435,0,6266,462,2290,40,598,1,28.37,16.71,101.03,,,,,,,
29-04-2025,11:00:00,12191,12191,0,6425,665,2646,40,632,2,29.55,16.3,100.99,,,,,,,
29-04-2025,12:00:00,12742,12784,40,6480,906,2766,40,665,0,30.41,15.95,100.9,Day Peak,,,,,,
29-04-2025,13:00:00,13006,13110,99,6419,1143,2872,40,560,4,30.97,15.74,100.8,,,,,,,
29-04-2025,14:00:00,12864,12960,92,6335,1284,2824,40,383,10,31.18,15.63,100.7,,,,,,,
29-04-2025,15:00:00,12941,13080,133,6375,1309,2807,37,301,14,31.24,15.49,100.63,,,,,,,
29-04-2025,16:00:00,12829,12950,116,6244,1398,2795,36,258,17,31.06,15.31,100.58,,,,,,,
29-04-2025,17:00:00,12305,12410,100,5996,1450,2681,36,103,12,30.55,15.33,100.58,,,,,,,
29-04-2025,18:00:00,12360,12450,86,6007,1570,2697,40,18,3,29.82,15.58,100.62,,,,,,,
29-04-2025,19:00:00,14069,14069,0,6426,2110,3261,40,0,0,28.17,16.82,100.68,,,,,,,
29-04-2025,20:00:00,13932,13932,0,6018,2316,3424,40,0,0,27.15,16.76,100.76,,,,,,,
29-04-2025,21:00:00,13785,13785,0,6320,1816,3476,40,0,0,26.52,16.68,100.83,,,,,,,
29-04-2025,22:00:00,13692,13692,0,6319,1732,3467,40,0,0,26,16.93,100.88,,,,,,,
29-04-2025,23:00:00,13408,13408,0,6351,1465,3412,40,0,2,25.6,17.33,100.88,,,,,,,
30-04-2025,00:00:00,12919,12955,34,6141,1156,3450,40,0,0,25.22,17.77,100.86,,,,,,,
30-04-2025,01:00:00,12552,12590,36,6124,976,3084,40,0,0,24.92,18.1,100.82,,,,,,,
30-04-2025,02:00:00,12104,12145,39,6051,870,2914,40,0,1,24.76,18.24,100.78,,,,,,,
30-04-2025,03:00:00,11748,11800,50,6009,778,2859,38,0,0,24.76,18.24,100.76,,,,,,,
30-04-2025,04:00:00,11389,11440,49,5982,730,2764,36,0,0,24.65,18.17,100.77,,,,,,,
30-04-2025,05:00:00,11192,11245,51,5988,689,2627,38,0,0,24.46,18.09,100.81,,,,,,,
30-04-2025,06:00:00,11115,11185,67,6013,634,2522,38,25,0,24.4,18.05,100.87,,,,,,,
30-04-2025,07:00:00,11219,11290,68,5767,706,2681,40,116,0,25.49,18.56,100.95,,,,,,,
30-04-2025,08:00:00,11445,11530,81,5837,660,2760,40,279,0,27.13,17.77,101.04,,,,,,,
30-04-2025,09:00:00,11878,11878,0,5980,699,2818,40,405,0,28.71,16.7,101.08,,,,,,,
30-04-2025,10:00:00,12473,12473,0,6170,950,2879,40,500,1,29.75,16.24,101.08,,,,,,,
30-04-2025,11:00:00,12968,12968,0,6187,1226,3062,40,462,4,30.54,15.91,101.05,,,,,,,
30-04-2025,12:00:00,13384,13420,34,6204,1556,3068,40,487,11,31.03,15.67,100.98,Day Peak,,,,,,
30-04-2025,13:00:00,13686,13710,23,6009,2043,3000,40,453,12,31.21,15.57,100.9,,,,,,,
30-04-2025,14:00:00,13102,13125,22,5786,1560,3027,40,460,4,31.23,15.57,100.81,,,,,,,
30-04-2025,15:00:00,12976,13030,52,5998,1351,3022,40,293,47,31.12,15.61,100.75,,,,,,,
30-04-2025,16:00:00,12727,12890,156,5928,1319,3024,40,193,4,30.96,15.62,100.71,,,,,,,
30-04-2025,17:00:00,12261,12310,47,5746,1356,2948,36,55,0,30.5,15.62,100.69,,,,,,,
30-04-2025,18:00:00,12147,12175,27,5622,1548,2797,37,16,0,29.8,15.82,100.71,,,,,,,
30-04-2025,19:00:00,13937,13937,0,6500,1892,3260,40,0,0,28.68,16.49,100.76,,,,,,,
30-04-2025,20:00:00,13974,13974,0,6098,2269,3432,40,0,0,28.22,16.21,100.83,,,,,,,
30-04-2025,21:00:00,13919,13919,0,6112,2157,3484,40,0,0,27.88,16.01,100.9,,,,,,,
30-04-2025,22:00:00,13447,13480,32,6170,1620,3486,40,0,0,27.55,15.76,100.96,,,,,,,
30-04-2025,23:00:00,13091,13125,32,6149,1290,3485,40,0,0,27.45,15.54,100.99,,,,,,,
01-05-2025,00:00:00,11108,11108,0,6775,136,2381,40,0,0,27.18,15.5,100.99,,,,,,,
01-05-2025,01:00:00,12523,12600,74,6023,893,3233,40,0,3,27,15.62,100.97,,,,,,,
01-05-2025,02:00:00,12034,12100,63,6036,761,2996,40,0,0,26.69,15.56,100.94,,,,,,,
01-05-2025,03:00:00,11747,11810,60,6007,708,2926,40,0,0,26.24,15.57,100.92,,,,,,,
01-05-2025,04:00:00,11400,11460,57,6002,665,2799,40,0,0,25.93,15.61,100.92,,,,,,,
01-05-2025,05:00:00,11117,11160,41,5839,607,2758,40,0,0,25.74,15.58,100.94,,,,,,,
01-05-2025,06:00:00,10549,10590,39,5563,463,2678,40,25,0,25.62,15.61,100.98,,,,,,,
01-05-2025,07:00:00,10299,10299,0,5475,419,2462,40,133,0,26.49,16.15,101.05,,,,,,,
01-05-2025,08:00:00,9998,9998,0,5223,355,2385,40,275,0,28.55,15.42,101.11,,,,,,,
01-05-2025,09:00:00,9936,9936,0,5088,233,2387,40,465,0,30.07,15.13,101.13,,,,,,,
01-05-2025,10:00:00,10034,10034,0,5043,189,2384,40,596,0,31.23,14.74,101.13,,,,,,,
